UTC	Local	fline_area_km2	fperim_area_km2	nfp_area_km2	fline	fperim	nfp	u_mean	v_mean	ws_mean	wd_mean	d2m	lh	lw	m1	m10	m100	sp	t2m	tp	230evt	230fbfm13	230fbfm40	240roads_23	adj	asp2020	cbd	cbh	cc	ch	elev2020	slpd2020	mean_rh	vpd
2021-09-18 06:00:00	2021-09-17 22:00:00							0.516097	4.795294	4.822987	186.142860	7.882440	46.381729	70.424736	8.214601	6.931598	7.027859	84531.710938	13.481226	0.000000													68.855243	0.481366
2021-09-18 06:30:00	2021-09-17 22:30:00																																	
2021-09-18 07:00:00	2021-09-17 23:00:00							1.255206	3.970731	4.164402	197.542519	6.587061	46.381729	70.424736	8.372286	7.075897	7.042569	84507.429688	13.315698	0.000000													63.689581	0.555180
2021-09-18 07:30:00	2021-09-17 23:30:00																																	
2021-09-18 08:00:00	2021-09-18 00:00:00							1.230802	3.391757	3.608170	199.944847	6.072687	46.381729	70.424736	8.630354	7.239528	7.060644	84497.070312	12.731622	0.000000													63.860795	0.531853
2021-09-18 08:30:00	2021-09-18 00:30:00																																	
2021-09-18 09:00:00	2021-09-18 01:00:00							1.655505	3.646007	4.004256	204.420883	5.830194	46.381729	70.424736	8.894665	7.412813	7.081192	84493.875000	12.320184	0.000000													64.516864	0.508279
2021-09-18 09:30:00	2021-09-18 01:30:00	0.000000	984.870000	0.450000	0.000000	10943.000000	5.000000																											
2021-09-18 10:00:00	2021-09-18 02:00:00							1.408161	3.778740	4.032591	200.438095	5.756708	46.381729	70.424736	8.988439	7.563523	7.100787	84443.687500	11.842920	0.000000													66.239729	0.468627
2021-09-18 10:30:00	2021-09-18 02:30:00																																	
2021-09-18 11:00:00	2021-09-18 03:00:00							1.696787	4.928154	5.212081	198.998825	5.776666	46.381729	70.424736	9.020864	7.698015	7.119907	84458.898438	11.392877	0.000000													68.335652	0.426643
2021-09-18 11:30:00	2021-09-18 03:30:00																																	
2021-09-18 12:00:00	2021-09-18 04:00:00							1.082086	4.000710	4.144464	195.134857	5.816522	46.381729	70.424736	9.149841	7.840726	7.141047	84441.835938	10.963129	0.000000													70.507618	0.386203
2021-09-18 12:30:00	2021-09-18 04:30:00																																	
2021-09-18 13:00:00	2021-09-18 05:00:00							2.649882	5.272662	5.901088	206.682743	5.866754	46.381729	70.424736	9.146961	7.958390	7.160663	84439.523438	10.557611	0.000000													72.690485	0.348089
2021-09-18 13:30:00	2021-09-18 05:30:00																																	
2021-09-18 14:00:00	2021-09-18 06:00:00							1.479265	3.622502	3.912894	202.212875	5.834955	46.381729	70.424736	9.379309	8.107644	7.184664	84489.976562	10.341425	0.000000													73.584947	0.331863
2021-09-18 14:30:00	2021-09-18 06:30:00																																	
2021-09-18 15:00:00	2021-09-18 07:00:00							3.097337	6.271757	6.994886	206.282684	6.423639	46.381729	70.424736	9.078178	8.168075	7.200257	84503.351562	11.862238	0.000000													69.279141	0.426981
2021-09-18 15:30:00	2021-09-18 07:30:00																																	
2021-09-18 16:00:00	2021-09-18 08:00:00							2.176126	6.251949	6.619848	199.191559	4.690973	46.381729	70.424736	8.013993	8.058084	7.197804	84539.476562	15.124872	0.000089													49.657942	0.865433
2021-09-18 16:30:00	2021-09-18 08:30:00																																	
2021-09-18 17:00:00	2021-09-18 09:00:00							4.702109	8.234972	9.482858	209.726055	2.901300	46.381729	70.424736	7.231690	7.912851	7.190475	84561.367188	16.688013	0.000233													39.609181	1.147273
2021-09-18 17:30:00	2021-09-18 09:30:00																																	
2021-09-18 18:00:00	2021-09-18 10:00:00							4.198599	7.383046	8.493386	209.626076	1.682977	46.381729	70.424736	6.692539	7.754007	7.180318	84579.367188	17.949579	0.000233													33.526441	1.367663
2021-09-18 18:30:00	2021-09-18 10:30:00																																	
2021-09-18 19:00:00	2021-09-18 11:00:00							4.784994	7.221933	8.663283	213.527031	1.427118	46.381729	70.424736	6.324073	7.591650	7.168325	84555.835938	18.858148	0.000233													31.093781	1.500793
2021-09-18 19:30:00	2021-09-18 11:30:00																																	
2021-09-18 20:00:00	2021-09-18 12:00:00							3.940920	9.092572	9.909880	203.432968	1.689508	46.381729	70.424736	6.219701	7.458371	7.158014	84553.289062	19.285059	0.000233													30.853085	1.546662
2021-09-18 20:30:00	2021-09-18 12:30:00																																	
2021-09-18 21:00:00	2021-09-18 13:00:00							4.977973	7.542409	9.037043	213.424721	2.080927	46.381729	70.424736	6.221618	7.346894	7.148863	84538.773438	19.410760	0.000233													31.483226	1.544600
2021-09-18 21:30:00	2021-09-18 13:30:00	0.000000	984.870000	0.180000	0.000000	10943.000000	2.000000																											
2021-09-18 22:00:00	2021-09-18 14:00:00							6.468484	7.251283	9.717118	221.734459	2.550256	46.381729	70.424736	6.298992	7.259276	7.141298	84538.085938	19.151758	0.000233													33.084912	1.484367
2021-09-18 22:30:00	2021-09-18 14:30:00																																	
2021-09-18 23:00:00	2021-09-18 15:00:00							5.201701	7.786190	9.363891	213.745605	3.131708	46.381729	70.424736	6.486261	7.206399	7.136718	84513.851562	18.503809	0.000233													35.904993	1.365407
2021-09-18 23:30:00	2021-09-18 15:30:00																																	
2021-09-19 00:00:00	2021-09-18 16:00:00							4.556060	6.639748	8.052573	214.457127	3.829736	48.872337	72.009674	6.888403	7.213997	7.138224	84486.398438	17.442133	0.000233													40.325650	1.189127
2021-09-19 00:30:00	2021-09-18 16:30:00																																	
2021-09-19 01:00:00	2021-09-18 17:00:00							6.291511	7.261136	9.607663	220.907745	4.849603	48.872337	72.009674	7.715858	7.334011	7.151984	84492.992188	15.963220	0.000000													47.584682	0.950824
2021-09-19 01:30:00	2021-09-18 17:30:00																																	
2021-09-19 02:00:00	2021-09-18 18:00:00							4.343455	5.293771	6.847599	219.368336	6.280328	48.872337	72.009674	8.940995	7.589695	7.181500	84499.054688	13.893335	0.000000													60.054791	0.634159
2021-09-19 02:30:00	2021-09-18 18:30:00																																	
2021-09-19 03:00:00	2021-09-18 19:00:00							3.477036	3.476448	4.916856	225.004848	7.308893	48.872337	72.009674	11.016516	8.086445	7.239381	84536.343750	12.354425	0.000001													71.276828	0.412373
2021-09-19 03:30:00	2021-09-18 19:30:00																																	
2021-09-19 04:00:00	2021-09-18 20:00:00							4.103332	4.274096	5.924967	223.832256	7.687433	48.872337	72.009674	12.569882	8.631442	7.306791	84525.085938	11.534753	0.000003													77.210189	0.309967
2021-09-19 04:30:00	2021-09-18 20:30:00																																	
2021-09-19 05:00:00	2021-09-18 21:00:00							4.129298	3.837895	5.637423	227.094681	7.626093	48.872337	72.009674	13.072789	9.077801	7.368179	84534.539062	11.216364	0.000009													78.526961	0.285959
2021-09-19 05:30:00	2021-09-18 21:30:00																																	
2021-09-19 06:00:00	2021-09-18 22:00:00							3.686628	4.041473	5.470350	222.371048	7.128717	48.872337	72.009674	12.708774	9.372731	7.416911	84531.632812	10.908807	0.000434													77.465126	0.294030
2021-09-19 06:30:00	2021-09-18 22:30:00																																	
2021-09-19 07:00:00	2021-09-18 23:00:00							2.590852	2.977178	3.946657	221.031021	6.092676	48.872337	72.009674	12.095805	9.563221	7.456726	84499.226562	11.082330	0.000741													71.302004	0.378789
2021-09-19 07:30:00	2021-09-18 23:30:00																																	
2021-09-19 08:00:00	2021-09-19 00:00:00							4.176242	3.758263	5.618321	228.015480	6.146173	48.872337	72.009674	12.348847	9.837546	7.507110	84487.828125	11.122430	0.001442													71.375965	0.378821
2021-09-19 08:30:00	2021-09-19 00:30:00																																	
2021-09-19 09:00:00	2021-09-19 01:00:00							3.961412	4.028560	5.649963	224.518501	6.290338	48.872337	72.009674	16.185501	10.757011	7.629665	84449.570312	11.140436	0.091872													72.004495	0.370946
2021-09-19 09:30:00	2021-09-19 01:30:00	0.000000	984.870000	0.180000	0.000000	10943.000000	2.000000																											
2021-09-19 10:00:00	2021-09-19 02:00:00							6.340561	4.968638	8.055438	231.916775	6.817010	48.872337	72.009674	23.225311	12.518199	7.851326	84423.031250	10.837457	0.369735													76.185182	0.309259
2021-09-19 10:30:00	2021-09-19 02:30:00																																	
2021-09-19 11:00:00	2021-09-19 03:00:00							5.644902	5.334296	7.766571	226.620491	7.535394	48.872337	72.009674	29.706591	14.655080	8.128814	84417.312500	10.309747	0.895504													82.899025	0.214392
2021-09-19 11:30:00	2021-09-19 03:30:00																																	
2021-09-19 12:00:00	2021-09-19 04:00:00							5.402026	4.031141	6.740325	233.268681	8.359583	48.872337	72.009674	31.263588	16.295023	8.370607	84409.398438	9.664911	1.618510													91.560148	0.101334
2021-09-19 12:30:00	2021-09-19 04:30:00																																	
2021-09-19 13:00:00	2021-09-19 05:00:00							6.427734	4.010061	7.576038	238.041260	8.818903	48.872337	72.009674	27.530725	16.972336	8.521674	84434.210938	9.363245	2.824669													96.392074	0.042449
2021-09-19 13:30:00	2021-09-19 05:30:00																																	
2021-09-19 14:00:00	2021-09-19 06:00:00							6.040745	5.237906	7.995390	229.071571	9.029901	48.872337	72.009674	25.461185	17.551840	8.667286	84447.921875	9.469293	3.564044													97.081113	0.034588
2021-09-19 14:30:00	2021-09-19 06:30:00																																	
2021-09-19 15:00:00	2021-09-19 07:00:00							4.600911	4.516097	6.446977	225.532997	9.172357	48.872337	72.009674	23.986801	17.999659	8.802862	84486.421875	9.635980	3.854412													96.926443	0.036831
2021-09-19 15:30:00	2021-09-19 07:30:00																																	
2021-09-19 16:00:00	2021-09-19 08:00:00							6.132065	5.492453	8.232209	228.149395	8.637415	48.872337	72.009674	22.299562	18.235512	8.918504	84500.484375	9.903101	3.966848													91.822081	0.099772
2021-09-19 16:30:00	2021-09-19 08:30:00																																	
2021-09-19 17:00:00	2021-09-19 09:00:00							3.147719	4.130839	5.193454	217.307571	8.197626	48.872337	72.009674	19.727943	18.138069	8.999169	84520.117188	11.144098	4.008951													82.038809	0.238047
2021-09-19 17:30:00	2021-09-19 09:30:00																																	
2021-09-19 18:00:00	2021-09-19 10:00:00							5.592255	3.559388	6.628918	237.523853	5.806268	48.872337	72.009674	16.461943	17.691883	9.040264	84556.085938	13.194971	4.027117													60.820907	0.594339
2021-09-19 18:30:00	2021-09-19 10:30:00																																	
2021-09-19 19:00:00	2021-09-19 11:00:00							5.186752	3.438570	6.223035	236.457512	3.171381	48.872337	72.009674	13.849395	17.109123	9.061771	84561.765625	15.257227	4.027715													44.240147	0.966761
2021-09-19 19:30:00	2021-09-19 11:30:00																																	
2021-09-19 20:00:00	2021-09-19 12:00:00							4.626844	3.864988	6.028749	230.126640	2.255853	48.872337	72.009674	11.988738	16.478880	9.072212	84564.031250	16.469537	4.027715													38.358754	1.154874
2021-09-19 20:30:00	2021-09-19 12:30:00																																	
2021-09-19 21:00:00	2021-09-19 13:00:00							4.509674	3.579358	5.757514	231.560734	1.761041	48.872337	72.009674	10.467533	15.798851	9.070978	84560.148438	17.443781	4.027715													34.806797	1.299236
2021-09-19 21:30:00	2021-09-19 13:30:00	0.000000	984.870000	0.090000	0.000000	10943.000000	1.000000																											
2021-09-19 22:00:00	2021-09-19 14:00:00							4.385181	2.464886	5.030455	240.659903	1.641656	48.872337	72.009674	9.464258	15.136400	9.065004	84516.632812	18.018884	4.027715													33.281799	1.378692
2021-09-19 22:30:00	2021-09-19 14:30:00																																	
2021-09-19 23:00:00	2021-09-19 15:00:00							4.435092	2.111370	4.912018	244.542753	1.673425	48.872337	72.009674	8.952668	14.531961	9.058894	84482.359375	18.190790	4.027715													32.999447	1.399561
2021-09-19 23:30:00	2021-09-19 15:30:00																																	
2021-09-20 00:00:00	2021-09-19 16:00:00							3.468756	0.160331	3.472460	267.353587	1.853082	48.750591	71.932190	8.784061	13.997832	9.054551	84453.757812	17.864282	4.027715													34.120514	1.348185
2021-09-20 00:30:00	2021-09-19 16:30:00																																	
2021-09-20 01:00:00	2021-09-19 17:00:00							2.010529	-0.113641	2.013738	273.235083	2.392694	48.750591	71.932190	8.907405	13.549418	9.054318	84478.195312	17.036676	0.000000													37.365161	1.216517
2021-09-20 01:30:00	2021-09-19 17:30:00																																	
2021-09-20 02:00:00	2021-09-19 18:00:00							0.209075	-0.682966	0.714251	342.979179	3.448877	48.750591	71.932190	9.546690	13.245780	9.065401	84496.882812	15.327997	0.000000													44.913146	0.959444
2021-09-20 02:30:00	2021-09-19 18:30:00																																	
2021-09-20 03:00:00	2021-09-19 19:00:00							-1.051430	-0.465766	1.149975	66.107437	4.509454	48.750591	71.932190	10.563360	13.095407	9.090026	84522.523438	13.880731	0.000000													53.136356	0.743386
2021-09-20 03:30:00	2021-09-19 19:30:00																																	
2021-09-20 04:00:00	2021-09-19 20:00:00							-3.726311	-1.332022	3.957231	70.329849	4.289331	48.750591	71.932190	10.748980	12.900335	9.108088	84531.226562	12.968408	0.000000													55.528474	0.664706
2021-09-20 04:30:00	2021-09-19 20:30:00																																	
2021-09-20 05:00:00	2021-09-19 21:00:00							-4.407287	-0.709088	4.463965	80.860016	4.048914	48.750591	71.932190	10.982419	12.748268	9.128729	84528.914062	12.066400	0.000000													57.929690	0.592651
2021-09-20 05:30:00	2021-09-19 21:30:00																																	
2021-09-20 06:00:00	2021-09-19 22:00:00							-4.745390	-0.624052	4.786248	82.508179	3.645624	48.750591	71.932190	10.683056	12.534798	9.141019	84524.914062	11.445795	0.000000													58.663132	0.558926
2021-09-20 06:30:00	2021-09-19 22:30:00																																	
2021-09-20 07:00:00	2021-09-19 23:00:00							-5.460530	-0.638082	5.497685	83.335007	2.137811	48.750591	71.932190	10.187422	12.278135	9.146411	84530.304688	11.120599	0.000000													53.853619	0.610643
2021-09-20 07:30:00	2021-09-19 23:30:00																																	
2021-09-20 08:00:00	2021-09-20 00:00:00							-5.137921	-0.475773	5.159902	84.709488	1.241663	48.750591	71.932190	9.779513	12.015738	9.148616	84521.664062	10.832574	0.000000													51.476140	0.629925
2021-09-20 08:30:00	2021-09-20 00:30:00																																	
2021-09-20 09:00:00	2021-09-20 01:00:00							-4.982185	-0.810064	5.047611	80.764969	0.515863	48.750591	71.932190	9.419114	11.748783	9.147735	84518.203125	10.586237	0.000000													49.654978	0.642928
2021-09-20 09:30:00	2021-09-20 01:30:00	0.630000	984.870000	0.540000	7.000000	10943.000000	6.000000																											
2021-09-20 10:00:00	2021-09-20 02:00:00							-4.945249	-0.887698	5.024290	79.823471	0.161737	48.750591	71.932190	9.153662	11.490537	9.145194	84493.304688	10.339136	0.000000													49.200134	0.638122
2021-09-20 10:30:00	2021-09-20 02:30:00																																	
2021-09-20 11:00:00	2021-09-20 03:00:00							-4.571892	-0.998454	4.679648	77.680618	0.148798	48.750591	71.932190	8.987517	11.249570	9.142022	84479.664062	10.100000	0.000000													49.946480	0.618769
2021-09-20 11:30:00	2021-09-20 03:30:00																																	
2021-09-20 12:00:00	2021-09-20 04:00:00							-5.121306	-0.946137	5.207970	79.532883	0.110162	48.750591	71.932190	8.687347	10.991158	9.134630	84467.421875	9.893823	0.000000													50.499309	0.603539
2021-09-20 12:30:00	2021-09-20 04:30:00																																	
2021-09-20 13:00:00	2021-09-20 05:00:00							-4.591486	-0.901473	4.679145	78.892075	-0.025580	48.750591	71.932190	8.531499	10.755036	9.127198	84455.945312	9.714502	0.000000													50.608508	0.595003
2021-09-20 13:30:00	2021-09-20 05:30:00																																	
2021-09-20 14:00:00	2021-09-20 06:00:00							-4.628647	-1.331496	4.816353	73.951355	-0.098029	48.750591	71.932190	8.467914	10.542820	9.120119	84480.734375	9.589410	0.000000													50.767197	0.588127
2021-09-20 14:30:00	2021-09-20 06:30:00																																	
2021-09-20 15:00:00	2021-09-20 07:00:00							-3.869992	-1.072287	4.015799	74.513138	0.004694	48.750591	71.932190	7.957870	10.263409	9.103743	84520.773438	11.158929	0.000000													46.056627	0.715638
2021-09-20 15:30:00	2021-09-20 07:30:00																																	
2021-09-20 16:00:00	2021-09-20 08:00:00							-4.609711	-1.486360	4.843419	72.128540	-0.207953	48.750591	71.932190	7.258722	9.929032	9.078829	84544.718750	14.658441	0.000000													36.063759	1.066588
2021-09-20 16:30:00	2021-09-20 08:30:00																																	
2021-09-20 17:00:00	2021-09-20 09:00:00							-4.918218	-0.561511	4.950168	83.486755	-1.036108	48.750591	71.932190	6.524029	9.555305	9.046616	84567.523438	17.989130	0.000000													27.453448	1.496330
2021-09-20 17:30:00	2021-09-20 09:30:00																																	
2021-09-20 18:00:00	2021-09-20 10:00:00							-3.847574	-0.218773	3.853788	86.745651	-1.932623	48.750591	71.932190	5.867885	9.163176	9.009063	84597.000000	20.517908	0.000000													21.954392	1.884259
2021-09-20 18:30:00	2021-09-20 10:30:00																																	
2021-09-20 19:00:00	2021-09-20 11:00:00							-2.372886	-0.072687	2.373999	88.245438	-1.271735	48.750591	71.932190	5.429341	8.786500	8.969714	84615.906250	21.771021	0.000000													21.345368	2.050727
2021-09-20 19:30:00	2021-09-20 11:30:00																																	
2021-09-20 20:00:00	2021-09-20 12:00:00							-2.154553	-0.609213	2.239027	74.211426	-1.070746	48.750591	71.932190	5.240846	8.449390	8.931354	84620.250000	23.215417	0.000000													19.844018	2.281441
2021-09-20 20:30:00	2021-09-20 12:30:00																																	
2021-09-20 21:00:00	2021-09-20 13:00:00							-1.512895	-0.716931	1.674169	64.644653	-0.602972	48.750591	71.932190	5.106964	8.135557	8.892592	84612.445312	24.069849	0.000000													19.506773	2.411940
2021-09-20 21:30:00	2021-09-20 13:30:00	0.000000	984.870000	0.180000	0.000000	10943.000000	2.000000																											
2021-09-20 22:00:00	2021-09-20 14:00:00							-1.277642	-0.393324	1.336815	72.888916	-0.228094	48.750591	71.932190	5.098555	7.860625	8.855357	84616.117188	24.260858	0.000000													19.819966	2.430223
2021-09-20 22:30:00	2021-09-20 14:30:00																																	
2021-09-20 23:00:00	2021-09-20 15:00:00							-2.101712	-0.645545	2.198618	72.925568	-0.119177	48.750591	71.932190	5.198148	7.629256	8.820519	84612.406250	23.948480	0.000000													20.355734	2.369180
2021-09-20 23:30:00	2021-09-20 15:30:00																																	
2021-09-21 00:00:00	2021-09-20 16:00:00							-2.218688	-0.637190	2.308374	73.976334	-0.252020	49.362194	72.321396	5.395624	7.445438	8.788916	84622.101562	23.171442	0.000000													21.125412	2.239015
2021-09-21 00:30:00	2021-09-20 16:30:00																																	
2021-09-21 01:00:00	2021-09-20 17:00:00							-2.589831	-0.304087	2.607623	83.303223	-0.004126	49.362194	72.321396	5.727116	7.320240	8.762180	84658.085938	21.636865	0.000000													23.612636	1.975357
2021-09-21 01:30:00	2021-09-20 17:30:00																																	
2021-09-21 02:00:00	2021-09-20 18:00:00							-3.131347	0.028407	3.131476	90.519775	3.231195	49.362194	72.321396	6.267588	7.274006	8.743045	84689.695312	19.043634	0.000000													34.959452	1.433092
2021-09-21 02:30:00	2021-09-20 18:30:00																																	
2021-09-21 03:00:00	2021-09-20 19:00:00							-3.812619	0.490387	3.844027	97.329269	1.911005	49.362194	72.321396	6.630123	7.248609	8.725904	84735.531250	17.194971	0.000000													35.740614	1.260641
2021-09-21 03:30:00	2021-09-20 19:30:00																																	
2021-09-21 04:00:00	2021-09-20 20:00:00							-4.134556	0.388168	4.152737	95.363419	0.523798	49.362194	72.321396	6.894147	7.240446	8.710552	84769.414062	15.488336	0.000000													36.056031	1.125226
2021-09-21 04:30:00	2021-09-20 20:30:00																																	
2021-09-21 05:00:00	2021-09-20 21:00:00							-4.154443	0.482075	4.182319	96.618927	-0.109076	49.362194	72.321396	6.752512	7.183609	8.689991	84790.960938	14.340082	0.000000													37.079781	1.028260
2021-09-21 05:30:00	2021-09-20 21:30:00																																	
2021-09-21 06:00:00	2021-09-20 22:00:00							-4.048328	0.223225	4.054478	93.156113	-0.868048	49.362194	72.321396	6.527120	7.103994	8.666604	84820.742188	13.813379	0.000000													36.298153	1.006073
2021-09-21 06:30:00	2021-09-20 22:30:00																																	
2021-09-21 07:00:00	2021-09-20 23:00:00							-4.406286	0.199697	4.410809	92.594925	-1.469427	49.362194	72.321396	6.280351	7.007358	8.640821	84841.898438	13.530908	0.000000													35.372845	1.002100
2021-09-21 07:30:00	2021-09-20 23:30:00																																	
2021-09-21 08:00:00	2021-09-21 00:00:00							-3.687020	0.967373	3.811814	104.701477	-1.510779	49.362194	72.321396	6.108663	6.910725	8.614344	84849.453125	13.193292	0.000000													36.050394	0.969997
2021-09-21 08:30:00	2021-09-21 00:30:00																																	
2021-09-21 09:00:00	2021-09-21 01:00:00							-3.128377	0.875912	3.248686	105.641693	-1.190466	49.362194	72.321396	6.041545	6.826199	8.588492	84865.585938	12.827173	0.000000													37.805104	0.921058
2021-09-21 09:30:00	2021-09-21 01:30:00	0.000000	992.610000	2.700000	0.000000	11029.000000	30.000000																											
2021-09-21 10:00:00	2021-09-21 02:00:00							-2.854898	0.952279	3.009531	108.446625	-1.008734	49.362194	72.321396	6.161035	6.776937	8.565891	84886.429688	12.528864	0.000000													39.070093	0.884843
2021-09-21 10:30:00	2021-09-21 02:30:00																																	
2021-09-21 11:00:00	2021-09-21 03:00:00							-3.092512	1.579136	3.472362	117.050323	-0.942236	49.362194	72.321396	6.404117	6.765226	8.547103	84897.242188	12.277338	0.000000													39.915664	0.858257
2021-09-21 11:30:00	2021-09-21 03:30:00																																	
2021-09-21 12:00:00	2021-09-21 04:00:00							-2.251553	1.928505	2.964561	130.580795	-0.838080	49.362194	72.321396	6.481221	6.746548	8.527629	84901.546875	12.071893	0.000000													40.769496	0.834692
2021-09-21 12:30:00	2021-09-21 04:30:00																																	
2021-09-21 13:00:00	2021-09-21 05:00:00							-2.188929	2.223011	3.119806	135.442596	-0.598730	49.362194	72.321396	6.706676	6.763304	8.512005	84940.476562	11.905389	0.000000													41.948365	0.809146
2021-09-21 13:30:00	2021-09-21 05:30:00																																	
2021-09-21 14:00:00	2021-09-21 06:00:00							-1.289545	2.594338	2.897157	153.569817	-0.278662	49.362194	72.321396	6.840595	6.782372	8.496949	84973.460938	11.730676	0.000000													43.438963	0.779326
2021-09-21 14:30:00	2021-09-21 06:30:00																																	
2021-09-21 15:00:00	2021-09-21 07:00:00							-1.197041	2.216609	2.519179	151.629509	1.023309	49.362194	72.321396	6.763145	6.773643	8.479212	85023.757812	13.635248	0.000000													42.136382	0.903341
2021-09-21 15:30:00	2021-09-21 07:30:00																																	
2021-09-21 16:00:00	2021-09-21 08:00:00							-0.297624	2.679812	2.696288	173.662613	4.443903	49.362194	72.321396	6.300725	6.689201	8.453351	85044.070312	18.428125	0.000000													39.572678	1.281185
2021-09-21 16:30:00	2021-09-21 08:30:00																																	
2021-09-21 17:00:00	2021-09-21 09:00:00							0.864099	3.791029	3.888261	192.840218	-1.054572	49.362194	72.321396	5.555539	6.519578	8.417677	85059.179688	23.044794	0.000000													20.073491	2.251576
2021-09-21 17:30:00	2021-09-21 09:30:00																																	
2021-09-21 18:00:00	2021-09-21 10:00:00							1.695248	3.871585	4.226469	203.647141	-1.165045	49.362194	72.321396	4.909311	6.315864	8.376993	85085.171875	24.882684	0.000000													17.830997	2.584798
2021-09-21 18:30:00	2021-09-21 10:30:00																																	
2021-09-21 19:00:00	2021-09-21 11:00:00							2.910935	3.856480	4.831768	217.046108	-1.747931	49.362194	72.321396	4.500443	6.115058	8.335029	85126.312500	25.704675	0.000000													16.267010	2.765869
2021-09-21 19:30:00	2021-09-21 11:30:00																																	
2021-09-21 20:00:00	2021-09-21 12:00:00							3.575717	3.854005	5.257291	222.854931	-1.622717	49.362194	72.321396	4.167104	5.909106	8.290950	85098.796875	26.440088	0.000852													15.719995	2.907564
2021-09-21 20:30:00	2021-09-21 12:30:00																																	
2021-09-21 21:00:00	2021-09-21 13:00:00							4.069303	3.705600	5.503698	227.678295	-1.440680	49.362194	72.321396	3.913846	5.706114	8.245607	85094.445312	26.771600	0.000852													15.624611	2.968195
2021-09-21 21:30:00	2021-09-21 13:30:00	0.000000	993.600000	3.150000	0.000000	11040.000000	35.000000																											
2021-09-21 22:00:00	2021-09-21 14:00:00							4.048159	3.147494	5.127798	232.134487	-1.168219	49.362194	72.321396	3.762254	5.516941	8.200219	85071.664062	26.695551	0.000852													16.012452	2.941372
2021-09-21 22:30:00	2021-09-21 14:30:00																																	
2021-09-21 23:00:00	2021-09-21 15:00:00							4.434391	2.718670	5.201441	238.488052	-0.758154	49.362194	72.321396	3.798720	5.365117	8.157475	85046.117188	26.194086	0.000852													16.996328	2.822290
2021-09-21 23:30:00	2021-09-21 15:30:00																																	
2021-09-22 00:00:00	2021-09-21 16:00:00							4.307445	2.723717	5.096344	237.693703	-0.162970	50.550926	73.077866	3.978215	5.256116	8.118308	85046.085938	25.249323	0.000852													18.773545	2.611535
2021-09-22 00:30:00	2021-09-21 16:30:00																																	
2021-09-22 01:00:00	2021-09-21 17:00:00							3.131243	1.377585	3.420880	246.252989	0.950800	50.550926	73.077866	4.388364	5.214808	8.085798	85062.687500	23.607172	0.000000													22.454288	2.259900
2021-09-22 01:30:00	2021-09-21 17:30:00																																	
2021-09-22 02:00:00	2021-09-21 18:00:00							1.840715	-0.016953	1.840793	270.527689	4.321344	50.550926	73.077866	4.978202	5.246701	8.061145	85067.601562	21.545160	0.000000													32.348241	1.739675
2021-09-22 02:30:00	2021-09-21 18:30:00																																	
2021-09-22 03:00:00	2021-09-21 19:00:00							0.963862	-0.355528	1.027341	290.246906	3.583368	50.550926	73.077866	5.616580	5.337728	8.043459	85091.117188	19.975549	0.000000													33.824643	1.545025
2021-09-22 03:30:00	2021-09-21 19:30:00																																	
2021-09-22 04:00:00	2021-09-21 20:00:00							-0.787466	0.105870	0.794551	97.657150	3.605249	50.550926	73.077866	6.173230	5.463411	8.030596	85111.429688	17.507074	0.000000													39.529616	1.209940
2021-09-22 04:30:00	2021-09-21 20:30:00																																	
2021-09-22 05:00:00	2021-09-21 21:00:00							-1.470815	0.665054	1.614186	114.330933	3.856653	50.550926	73.077866	6.500318	5.586552	8.018814	85120.601562	16.264886	0.000000													43.535450	1.044187
2021-09-22 05:30:00	2021-09-21 21:30:00																																	
2021-09-22 06:00:00	2021-09-21 22:00:00							-1.371902	0.856904	1.617529	121.989334	4.243799	50.550926	73.077866	6.683725	5.702160	8.007536	85139.757812	15.358087	0.000000													47.409376	0.917738
2021-09-22 06:30:00	2021-09-21 22:30:00																																	
2021-09-22 07:00:00	2021-09-21 23:00:00							-1.237030	0.782450	1.463719	122.314301	4.481134	50.550926	73.077866	6.767954	5.805982	7.996222	85120.375000	14.954736	0.000000													49.472178	0.859167
2021-09-22 07:30:00	2021-09-21 23:30:00																																	
2021-09-22 08:00:00	2021-09-22 00:00:00							-1.132193	1.289108	1.715710	138.707947	4.470758	50.550926	73.077866	6.786371	5.896152	7.984556	85099.804688	14.354425	0.000000													51.389690	0.795141
2021-09-22 08:30:00	2021-09-22 00:30:00																																	
2021-09-22 09:00:00	2021-09-22 01:00:00							-0.976924	1.427873	1.730087	145.620789	4.449457	50.550926	73.077866	6.661237	5.953924	7.970371	85123.320312	13.671564	0.000000													53.637752	0.725500
2021-09-22 09:30:00	2021-09-22 01:30:00	0.000000	994.860000	5.130000	0.000000	11054.000000	57.000000																											
2021-09-22 10:00:00	2021-09-22 02:00:00							-0.617454	1.669206	1.779746	159.700134	4.700739	50.550926	73.077866	6.586328	6.004252	7.956085	85086.070312	12.776208	0.000000													57.876963	0.621730
2021-09-22 10:30:00	2021-09-22 02:30:00																																	
2021-09-22 11:00:00	2021-09-22 03:00:00							-0.515556	2.107841	2.169976	166.255905	4.890894	50.550926	73.077866	6.696093	6.076621	7.944821	85082.781250	12.125299	0.000000													61.214337	0.548505
2021-09-22 11:30:00	2021-09-22 03:30:00																																	
2021-09-22 12:00:00	2021-09-22 04:00:00							0.202500	2.768973	2.776368	184.182709	4.774347	50.550926	73.077866	6.493380	6.095942	7.928623	85065.273438	11.755304	0.000000													62.217958	0.521427
